tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
17862,1,1045400,113200,112700,87400,77000,39500,704700,200,200
17863,1,1080300,101200,102300,88800,79000,39100,751500,300,300
17864,1,964500,112900,110800,86900,77600,39000,621400,200,100
17865,1,891800,116500,96900,87800,78600,38600,553700,100,100
17866,1,2581900,118100,106300,111400,99700,47200,2194700,100,200
17867,1,959900,96800,172000,89900,78800,35300,571300,200,100
17868,1,864700,133300,96300,87600,78000,40000,510100,100,100
17869,1,977300,111000,90900,89100,78600,40300,648800,100,100
17870,1,1016400,105400,98600,88400,78400,39600,673300,0,100
17871,1,1055200,96700,87700,88100,78000,39800,708700,100,200
17872,1,966700,123300,89700,88700,78900,36900,616900,200,100
17873,1,1133200,101200,90600,85900,75600,37700,814900,100,100
17874,1,1987200,134900,99700,97900,87000,39300,1565600,200,100
17875,1,1180700,116000,120300,92000,81700,39200,783000,200,100
17876,1,1104400,134700,109700,91200,81400,39000,729100,200,100
17877,1,1146100,245100,87900,94000,82200,39600,680600,200,200
17878,1,1372200,112900,98300,89900,79700,39200,979000,100,0
