tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
13345,0,1038400,355300,121800,89300,77000,37800,439600,200,100
13346,0,1190800,114400,102100,91400,81300,42400,857100,0,100
13347,0,1342200,122500,121200,89400,79000,40900,981500,200,0
13348,0,1284300,489900,114800,92600,80500,43700,510000,0,100
13349,0,2248600,151200,114700,111600,99600,53400,1802600,100,0
13350,0,2401100,127400,292600,90100,78100,42200,1840300,100,100
13351,0,1973500,108400,136100,81700,74200,40700,1609500,200,200
13352,0,2614600,140100,203800,110800,99000,52600,2120600,100,200
13353,0,1015000,108700,154200,87100,79900,40400,627700,200,200
13354,0,1232300,146000,134300,95400,84400,43800,793500,200,200
13355,0,962600,134700,128900,92400,82400,41900,575200,100,100
13356,0,1400800,137100,256000,90900,80300,43200,847900,200,200
13357,0,2508400,139200,127200,108900,97600,44800,2092700,200,200
13358,0,1638100,215700,143100,90000,78900,44400,1111900,200,100
13359,0,922400,132700,111800,93800,80700,43000,545800,200,100
13360,0,956000,117600,126400,86000,79200,36700,599900,200,200
13361,0,907400,149500,127200,89300,79800,41800,513600,100,0
13362,0,827900,110400,120000,90900,80400,43500,483300,200,200
13363,0,891000,108300,129200,87000,76600,37100,538800,100,0
13364,0,1020000,103500,126100,86200,79300,44200,663700,100,100
13365,0,2433100,123800,121200,104300,96700,47700,2029300,100,100
13366,0,1153900,142400,161800,86400,76100,36900,618700,100,100
13367,0,1049000,108500,121500,86800,79000,42300,672600,100,200
13368,0,1669700,150800,158200,107700,96100,46600,1212700,200,200
13369,0,1733400,121500,156200,87800,78100,44000,1316700,200,200
13370,0,1086700,148000,138900,106400,96100,44300,637500,100,100
13371,0,969100,123200,136500,84300,74600,42100,553100,100,200
13372,0,1072500,127600,131600,90500,80700,43800,674400,200,100
13373,0,804100,122200,128800,88400,78300,41700,415900,100,200
13374,0,894200,113900,126600,89500,79200,44000,525900,100,200
13375,0,844500,131800,125300,89500,79400,36100,461800,100,200
13376,0,879400,104200,154600,84000,77400,43100,496700,200,100
13377,0,825400,121700,122600,87900,78500,43300,453600,200,100
13378,0,946300,115800,139100,89700,80200,43900,506400,100,100
13379,0,1400500,123000,133400,89200,79700,41700,960600,100,100
