tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
11636,4,2148200,471600,351700,223700,81300,48600,1054800,6100,0
11637,4,2138700,489800,397500,182800,79900,48300,1012400,5800,100
11638,4,1754800,485100,350900,173300,79700,48200,641000,5800,200
11639,4,1618200,457600,454000,174600,80000,48000,478100,5800,0
11640,4,1787700,465800,327400,187100,80900,47600,768700,6000,100
11641,4,1782200,595900,366600,172700,79500,47300,610100,5700,100
11642,4,1840000,464100,332900,192500,93900,60800,818000,5800,100
11643,4,1684500,447800,325300,179400,79000,47800,643000,5900,100
11644,4,1847300,456000,336000,207500,79100,47000,777500,6000,100
11645,4,1711700,519400,319700,177400,81900,47200,658500,6500,100
11646,4,1585100,439700,308900,162700,80200,47100,607900,5800,100
11647,4,1926100,429800,357700,169100,79600,46900,936500,5700,100
11648,4,1459100,462100,311000,172000,82400,47900,490000,5700,100
11649,4,1723200,435000,360100,190100,82000,48500,702000,5700,100
11650,4,2408900,537800,671400,170100,81300,46700,954800,6100,100
11651,4,1516000,428900,333400,173900,79700,46000,535700,5700,100
11652,4,2920500,451600,345600,171500,79800,46600,1922100,5800,200
11653,4,1529900,462800,323000,175100,81800,46900,545500,5600,100
11654,4,1451200,435200,269000,182300,79800,46400,536700,5800,0
11655,4,1356600,484400,305000,174900,79800,46300,359900,5800,200
11656,4,1999100,445900,279400,191300,79100,48500,1046000,5700,100
11657,4,1587500,455100,331600,181700,79200,48200,583700,5500,100
11658,4,1476000,456800,275400,180300,78800,47000,500000,5600,100
11659,4,1470600,429500,331400,165100,80000,47000,498600,5700,200
11660,4,1520500,431000,275800,161300,79400,46600,617300,5600,0
11661,4,1450700,418900,339100,161400,79200,47000,464100,5700,200
11662,4,1366800,426000,305300,160500,79000,46600,412400,5900,0
11663,4,1478100,423200,303600,163000,79200,46500,559700,5800,0
11664,4,1706900,449900,303700,171000,80400,46300,742100,6100,200
11665,4,1430800,433300,317200,171400,79400,45800,457100,5800,100
11666,4,1788100,439900,291200,173300,79600,46500,851100,5600,200
11667,4,1345200,451700,309100,164200,80100,46700,379500,5800,100
11668,4,1265700,432600,274300,170000,79200,46200,348500,5800,200
11669,4,1274900,481700,303800,170600,78700,46000,279200,5600,100
11670,4,1657800,464800,277900,185600,79100,48100,684700,5600,0
11671,4,1514000,469100,295400,182700,79100,48000,519900,5700,100
11672,4,1591800,465000,271000,175100,78700,47700,638400,5800,100
11673,4,1478800,432400,271000,171000,79400,48400,562900,5600,100
11674,4,1615900,437700,284900,176100,80400,47700,610500,7300,100
11675,4,4052400,665600,309800,195900,90300,48200,2804400,10800,200
11676,4,1703400,480800,337300,184900,80100,47600,615100,6300,100
11677,4,1761000,651400,284700,174400,79500,47400,603800,5800,100
11678,4,2076300,448400,276800,171200,81800,47300,1090400,5900,100
11679,4,1665700,465500,281400,185200,82700,46000,675300,6100,100
11680,4,1509700,493100,257800,166500,79600,47300,559600,6000,200
11681,4,1343800,425300,268900,167500,79000,47000,449300,5800,100
11682,4,1829600,454700,255900,168100,79100,46600,907900,5700,200
11683,4,1637600,484200,279800,167000,79300,46400,676700,5800,200
11684,4,2117300,456000,276500,176800,82900,48000,1172700,6400,100
11685,4,1985500,439700,301800,190200,79400,48500,1008900,6000,200
11686,4,1988700,478300,263400,204900,79200,47200,972400,5800,100
11687,4,1869500,619500,279800,184600,79700,47100,756100,5800,100
11688,4,2827900,509500,247000,178200,82200,47200,1854800,6100,100
11689,4,1556800,499400,269600,175400,79900,46800,572700,5900,100
11690,4,1856800,780300,253500,176000,81100,55600,535300,5800,0
11691,4,1505000,444400,250200,182300,79400,50500,541400,5800,0
11692,4,1621400,469700,245200,180900,79300,49100,662500,5700,0
11693,4,1617000,467200,267800,188200,84900,52400,641500,6000,100
11694,4,1834600,456600,227000,185300,79500,50100,916500,5900,200
11695,4,1565300,472800,372200,182400,79400,50000,490900,5600,0
11696,4,1519500,458500,265400,183100,79400,49000,553200,5700,100
11697,4,1503900,522100,377900,187300,79600,48500,367500,5600,0
11698,4,3477100,968100,251100,200600,81800,59000,1947800,6000,200
11699,4,1743100,487300,329000,196500,80400,55200,660700,5900,300
11700,4,3022100,524700,242900,191300,79800,53700,2018900,5800,300
