tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
14818,4,2073400,483500,586400,161000,93600,82500,748400,200,100
14819,4,2206100,494400,637900,153400,95100,83000,871200,100,200
14820,4,3132300,864700,658600,320200,92600,71800,1242900,200,100
14821,4,3274700,475800,1343900,160000,94000,82500,1237800,200,100
14822,4,2546900,690000,652700,169300,94100,84200,989600,200,100
14823,4,2073300,508800,674900,159300,93400,81600,685500,200,0
14824,4,2095400,451400,640400,160800,94700,83200,797000,200,300
14825,4,2745600,577300,712700,160300,98100,82000,1225600,300,100
14826,4,2277300,499900,650100,155900,93800,81600,885400,200,0
14827,4,2416300,484300,688700,154600,92100,81500,1035800,200,0
14828,4,2570900,498100,675900,161000,98100,84100,1191300,200,200
14829,4,2483800,481100,733800,163900,94900,82600,1041900,100,200
14830,4,2465700,472200,696500,161000,97300,82100,1052900,200,100
14831,4,2310600,460300,718300,152400,92500,82100,935800,100,100
14832,4,2553300,485000,734300,157800,95000,83400,1114700,100,100
14833,4,2600400,457400,716800,160600,93300,85600,1211100,200,200
14834,4,2358200,487500,657800,161700,92800,82100,932900,100,100
14835,4,3460500,1015300,676200,332800,94500,70800,1336300,200,100
14836,4,4321300,874200,1402500,329200,95700,70200,1634500,200,100
14837,4,3930300,897600,1397600,337500,94300,73500,1234400,200,200
14838,4,4304900,914700,1465400,326200,93000,70800,1470000,200,300
14839,4,3316700,455100,1500500,161900,94400,82900,1115100,100,100
14840,4,2480800,464300,705000,153400,92600,82400,1116100,200,100
14841,4,2150500,441300,678600,152800,92400,82300,794600,100,0
14842,4,2028400,444200,639800,154600,91700,82200,701400,100,0
14843,4,2000000,460100,688300,161000,94100,83100,658500,100,100
14844,4,2023300,442900,646700,158300,92200,82100,746800,100,100
14845,4,2178100,453700,649000,159900,94300,96600,887600,100,0
14846,4,2178600,429500,654000,161600,96400,83900,910000,100,100
14847,4,2112900,450800,673500,152700,94300,82600,811000,200,0
14848,4,2072100,425300,681900,152600,94300,82300,718800,200,0
14849,4,2010300,415600,662600,155700,92000,83100,729900,200,0
