fileName,run,wholeUpdate_average,controlBehaviorUpdate_average,transportLinesUpdate_average,electricHeatFluidCircuitUpdate_average,electricNetworkUpdate_average,fluidFlowUpdate_average,entityUpdate_average,trains_average
24_syvkal,2,1502514.011299435,95442.1186440678,105190.45197740113,59895,50526.977401129945,34261.24293785311,1199286.0451977402,19334.378531073446
24_syvkal,3,1506827.5141242938,92767.76836158193,102508.53107344633,60078.87005649717,50843.333333333336,33479.71751412429,1208515.395480226,19220.649717514123
24_syvkal,4,1509688.559322034,93860.9604519774,103881.18644067796,60043.05084745763,50762.627118644064,33392.42937853107,1209034.9435028248,19365.84745762712
24_syvkal,5,1508742.0056497175,93803.55932203389,103536.52542372882,59656.27118644068,50452.937853107345,33270.02824858757,1209133.5875706214,18297.966101694914
23_warbaque,0,1485616.3276836157,98842.85310734464,100009.77401129944,54186.52542372881,45259.60451977401,37068.3615819209,1208973.3050847459,158.50282485875707
23_warbaque,1,1503271.8079096046,100351.89265536724,101545.22598870056,54400.28248587571,45262.8813559322,35852.71186440678,1223441.8926553673,160.7909604519774
23_warbaque,2,1488352.4293785312,99929.01129943503,101139.57627118644,54299.858757062146,45094.32203389831,37092.90960451977,1209368.8983050848,143.75706214689265
23_warbaque,3,1513539.1807909606,102443.98305084746,102275.05649717514,54295.141242937854,45133.05084745763,35892.372881355936,1230953.7005649717,160.3954802259887
23_warbaque,4,1497420.4237288137,99252.09039548022,100658.58757062147,54317.34463276836,45284.49152542373,37287.68361581921,1219752.5706214688,162.31638418079095
23_warbaque,5,1498463.2768361582,100219.85875706215,100960.81920903955,54240.42372881356,45413.983050847455,37254.01129943503,1219175.0282485876,150.1129943502825
22_warbaque,0,1473997.175141243,99929.71751412429,102945.50847457627,54292.542372881355,45180.98870056497,37162.542372881355,1193175.4237288137,160.76271186440678
22_warbaque,1,1482828.7853107345,100857.6836158192,104435,54135.706214689264,45010.254237288136,37226.32768361582,1199769.1807909606,148.8135593220339
22_warbaque,2,1484821.440677966,99556.58192090396,102926.10169491525,53911.581920903955,44787.99435028248,36067.1186440678,1204781.5254237289,160.73446327683615
22_warbaque,3,1487319.463276836,100423.70056497175,103627.62711864407,54348.53107344633,45309.06779661017,36873.61581920904,1204787.7118644067,161.66666666666666
22_warbaque,4,1518881.97740113,101982.17514124294,104679.29378531073,54221.12994350283,45365.08474576271,37512.062146892655,1233530.6497175142,158.33333333333334
22_warbaque,5,1486831.384180791,99549.802259887,102421.24293785311,53775.45197740113,45082.76836158192,35989.49152542373,1206580.0564971752,158.135593220339
21_em,0,1483927.5706214688,91313.81355932204,103364.94350282486,51185.67796610169,41556.69491525424,32086.32768361582,1215267.4293785312,159.6045197740113
21_em,1,1479151.8079096046,91141.52542372882,103530.48022598871,50936.4406779661,41507.937853107345,32162.146892655368,1210693.4180790961,163.135593220339
21_em,2,1476690.6779661018,92242.00564971751,104185.22598870056,51357.17514124294,41725.734463276836,32092.401129943504,1206522.5423728814,151.89265536723164
21_em,3,1478689.2937853108,93426.46892655367,105070.87570621469,51209.265536723164,41713.95480225989,31485.39548022599,1206255.3672316384,153.135593220339
21_em,4,1489651.3559322034,92582.85310734464,104899.29378531073,51725.734463276836,41896.9209039548,32308.50282485876,1216850.988700565,160.59322033898306
21_em,5,1479680.988700565,93002.23163841807,104191.27118644067,51445.87570621469,41693.220338983054,32157.79661016949,1207358.2485875706,156.35593220338984
20_groot_opperhoofd,0,1698537.4858757062,97419.91525423729,141526.01694915254,55884.60451977401,46371.581920903955,41197.8813559322,1377773.220338983,159.03954802259886
20_groot_opperhoofd,1,1689240.8757062147,97204.91525423729,140789.97175141243,55706.21468926554,46497.4011299435,40870.45197740113,1369828.079096045,153.92655367231637
20_groot_opperhoofd,2,1691750.395480226,98205.45197740113,141887.71186440677,55804.20903954802,46468.05084745763,41066.75141242938,1370490.536723164,156.5536723163842
20_groot_opperhoofd,3,1689230.9604519773,97255.48022598871,141224.01129943502,56018.022598870055,46412.146892655364,41166.94915254237,1369045.8192090394,157.54237288135593
20_groot_opperhoofd,4,1700777.4293785312,99047.96610169491,141401.35593220338,56132.4011299435,46888.72881355932,41118.983050847455,1379048.2485875706,157.03389830508473
20_groot_opperhoofd,5,1712185.197740113,98413.02259887005,142942.00564971752,56495.67796610169,47165.819209039546,41224.180790960454,1388778.2485875706,162.28813559322035
19_akaravortex,0,1212314.011299435,77641.12994350282,58138.92655367232,57324.265536723164,49738.022598870055,37975.9604519774,997270.9322033898,162.2316384180791
19_akaravortex,1,1216998.4180790961,79607.48587570622,60079.943502824855,58086.38418079096,50345.02824858757,38618.813559322036,997075.3389830509,157.74011299435028
