tick,run,wholeUpdate,transportLinesUpdate,entityUpdate
931,0,2662700,154100,2316400
932,0,1870600,154700,1519400
933,0,2089400,166400,1745000
934,0,1719500,151800,1361800
935,0,2361300,181800,1993700
936,0,2118600,170300,1713300
937,0,2211800,146900,1885900
938,0,2120300,137900,1760000
939,0,2230800,189800,1845200
940,0,2138400,154700,1829400
941,0,2286200,149700,1964400
942,0,1871400,161100,1538000
943,0,1934400,148600,1646300
944,0,2122000,158300,1828400
945,0,2085500,124100,1716100
946,0,2181000,145100,1843200
947,0,1932000,139200,1637800
948,0,2198000,153400,1885500
949,0,2625000,145800,2298100
950,0,2221800,166800,1857600
951,0,1957200,127600,1623200
952,0,1693400,123900,1378900
953,0,1872200,135900,1552200
954,0,1977900,136000,1645200
955,0,1584000,117900,1269300
956,0,1592200,132200,1270800
957,0,1877300,128300,1587900
958,0,2023300,145400,1631100
959,0,1995300,138300,1651000
960,0,1605400,143100,1276400
961,0,1734400,138900,1431100
962,0,1988800,125300,1682300
963,0,2508200,123500,2177700
964,0,1819800,149400,1473800
965,0,1897900,142400,1572400
966,0,2177100,155500,1812100
967,0,2153700,169500,1792400
968,0,1932200,154400,1578600
969,0,2025900,152800,1675000
970,0,2308800,190000,1895700
971,0,2218700,172300,1875000
972,0,2229900,179700,1857200
973,0,2203700,170800,1836600
974,0,2352900,161400,1973000
975,0,2324800,162700,1972300
976,0,2124400,151300,1753800
977,0,2406900,197500,2032500
978,0,2632200,272500,2096000
979,0,2572400,174600,2203400
980,0,2279800,148300,1920000
981,0,2342400,154400,1864500
982,0,1947500,162600,1569000
983,0,2087200,147300,1754700
984,0,1892300,140700,1608600
985,0,2227400,151500,1872500
986,0,1966900,166600,1627900
987,0,2039500,157900,1723500
988,0,2029000,162800,1705800
989,0,1960300,143900,1634200
990,0,1714900,150500,1363500
991,0,1925600,139500,1603500
992,0,2137900,145500,1787600
993,0,2030800,144300,1652700
994,0,2050500,190100,1626300
995,0,2034600,177200,1598900
996,0,2115000,152800,1719000
997,0,2397300,144600,2079500
998,0,1955300,166100,1562600
999,0,1818100,149000,1502700
1000,0,2219700,153500,1908800
1001,0,2408700,172000,2055200
1002,0,2022600,182000,1661200
1003,0,1752900,158500,1413400
1004,0,2064900,182400,1708200
1005,0,2186200,163200,1795300
1006,0,2104000,172700,1704900
1007,0,1992900,151700,1669700
1008,0,1882800,187700,1524600
1009,0,2380100,176800,1927800
1010,0,2140800,176100,1756000
1011,0,2287800,153500,1916000
1012,0,1868100,159300,1527200
1013,0,2494000,154800,2125700
1014,0,2531000,176000,2159200
1015,0,2389400,145100,2050900
1016,0,2035400,157700,1699800
1017,0,1971700,132400,1661600
1018,0,1991900,133600,1598700
1019,0,2118500,160500,1792800
1020,0,1946600,148200,1625300
1021,0,1883800,121200,1570400
1022,0,1923800,130900,1594700
1023,0,1961600,129500,1685500
1024,0,1890700,125200,1557500
1025,0,1853600,117400,1441600
1026,0,1549000,134800,1177400
1027,0,1839600,148000,1519400
1028,0,2507700,125600,2213700
1029,0,1817200,144300,1524900
1030,0,1927300,178800,1525200
1031,0,2253000,132000,1946700
1032,0,1900600,134000,1592800
1033,0,1747200,135800,1413700
1034,0,1547000,124900,1251900
1035,0,1897600,146800,1593300
1036,0,2120500,138400,1784200
1037,0,2054600,155900,1717400
1038,0,1810600,146800,1290500
1039,0,2117700,184600,1698400
1040,0,2062400,186400,1695100
1041,0,2300200,154800,1914100
1042,0,2044300,154400,1649100
1043,0,1847200,162700,1504400
1044,0,2024800,140700,1729100
1045,0,2218300,146400,1847900
1046,0,2475500,159600,2117000
1047,0,2181500,181100,1821500
1048,0,2323500,220100,1967300
1049,0,2274400,156600,1929100
1050,0,2252500,139400,1896400
1051,0,2879100,162000,2515700
1052,0,1868100,152500,1539100
1053,0,2566500,142600,2093300
1054,0,2368000,172900,1968900
1055,0,2302600,157000,1943000
1056,0,2106300,160000,1711400
1057,0,2278000,178700,1892400
1058,0,2071800,178600,1666500
1059,0,2073700,161100,1720600
1060,0,1754700,138100,1470200
1061,0,1987900,127400,1667500
1062,0,2061600,165100,1705600
1063,0,2324500,139600,2002800
1064,0,2049900,173900,1683200
1065,0,2065300,158600,1738000
1066,0,2237500,155200,1857000
1067,0,2188900,177100,1842300
1068,0,2063300,163300,1754400
1069,0,1905400,141800,1564600
1070,0,2186200,174700,1807000
1071,0,2167000,178500,1756900
1072,0,2195300,169900,1822400
1073,0,2077100,181100,1706400
1074,0,2044800,184800,1628800
1075,0,2049300,149500,1749200
1076,0,1902700,144200,1570300
1077,0,1827700,163200,1454800
1078,0,1823000,175900,1394200
1079,0,2376300,172200,1966500
1080,0,2258200,153700,1813900
1081,0,2146600,140700,1771300
1082,0,2079500,167600,1771600
1083,0,3078000,153400,2749400
1084,0,2140300,154900,1811300
1085,0,1967000,132200,1628100
1086,0,1703800,145900,1361800
1087,0,1781900,137300,1480200
1088,0,2173800,149200,1861500
1089,0,2191800,178800,1836800
1090,0,1677900,125800,1335800
1091,0,1577700,112500,1324000
1092,0,2033400,136400,1734500
1093,0,2067200,141800,1671100
1094,0,1718000,157900,1367300
1095,0,1427600,121300,1120900
1096,0,1621000,116000,1356800
1097,0,2006900,121600,1707800
1098,0,2043600,124200,1680700
1099,0,1792000,138700,1474500
1100,0,1688400,147300,1390300
1101,0,1954800,126900,1578200
1102,0,1792600,112500,1466900
1103,0,1668000,139500,1341900
1104,0,1532100,122800,1244700
1105,0,1957700,131800,1676900
1106,0,1927800,141500,1614700
1107,0,2011700,137600,1689900
1108,0,1963000,196400,1572200
1109,0,2142100,147600,1781300
1110,0,2148000,156800,1781100
1111,0,1964300,153400,1649400
1112,0,2153300,159300,1778500
1113,0,1968600,139300,1661200
1114,0,2181200,145800,1854300
1115,0,2037400,154200,1642100
1116,0,2118500,174600,1686400
1117,0,2028800,178900,1703500
1118,0,2241500,168700,1853100
1119,0,2609100,154800,2224900
1120,0,2175800,171000,1840400
1121,0,2134700,142800,1829200
1122,0,2351200,149900,1982700
1123,0,2511500,161100,2165100
1124,0,2154700,159800,1804100
1125,0,2020500,138200,1687200
1126,0,2167100,175300,1777300
1127,0,2401800,189900,2021500
1128,0,2063800,170100,1741600
1129,0,2041100,136200,1744800
1130,0,1838000,142200,1500800
1131,0,2318500,296900,1794900
1132,0,2272400,186600,1881700
1133,0,2162600,151200,1821800
1134,0,1694900,169100,1372300
1135,0,2220600,256000,1788300
1136,0,2220000,158900,1845100
1137,0,2143900,197500,1767300
1138,0,1764400,136000,1361300
1139,0,2004500,223800,1562700
1140,0,2101700,153100,1744900
1141,0,2067000,162500,1722100
1142,0,1886300,154100,1546100
1143,0,2301400,158900,1978000
1144,0,2274200,191800,1872000
1145,0,2297600,178700,1936800
1146,0,1850500,147600,1501100
1147,0,1813900,148900,1459500
1148,0,2846400,176900,2473400
1149,0,2364900,165300,1998800
1150,0,2190500,162900,1802100
1151,0,2145200,173900,1810200
1152,0,1773000,147600,1433400
1153,0,2466300,154300,2140200
1154,0,2260100,137400,1954400
1155,0,1955100,137900,1653000
1156,0,1684200,138300,1378600
1157,0,2148500,147700,1826300
1158,0,2077700,132500,1699600
1159,0,1999000,155500,1636200
1160,0,1619600,121200,1293600
1161,0,1961800,120400,1610500
1162,0,1882900,134400,1548400
1163,0,1922900,118600,1512300
1164,0,1472500,139900,1121900
1165,0,1565400,129800,1201300
1166,0,2282300,138500,1916500
1167,0,1846100,134400,1555800
1168,0,1622200,171900,1276200
1169,0,1783600,158200,1459300
1170,0,1796600,146600,1458500
1171,0,2515400,116100,2180900
1172,0,1555600,166100,1221600
1173,0,1793900,141800,1394600
1174,0,1592600,144700,1246600
1175,0,2180100,147700,1859900
1176,0,1905700,140700,1538300
1177,0,1735400,206300,1371200
1178,0,1711700,149300,1355300
1179,0,2156200,184900,1798700
1180,0,2342800,181200,1927800
1181,0,2239400,198800,1824100
1182,0,1808500,148900,1502100
1183,0,2144400,138100,1851500
1184,0,2461200,160100,2090800
1185,0,2318700,177600,1964100
1186,0,2205900,181800,1830700
1187,0,2317800,173100,1981300
1188,0,2269900,153300,1926500
1189,0,2296300,138500,1999700
1190,0,2011000,131000,1651800
1191,0,2146900,168700,1754000
1192,0,2391800,148700,2054100
1193,0,1938700,133500,1642300
1194,0,2095400,146900,1763300
1195,0,2091100,164600,1743200
1196,0,2336900,178400,1963200
1197,0,2399200,168600,2031700
1198,0,2228300,198900,1758200
1199,0,2072500,134600,1673000
1200,0,1753700,166700,1401000
1201,0,1973500,141200,1673100
1202,0,2088500,144600,1788400
1203,0,2860500,154000,2499900
1204,0,1920100,209700,1536200
1205,0,2085600,144800,1752300
1206,0,1858400,140700,1501300
1207,0,1913400,165300,1502700
1208,0,1725400,157200,1360000
1209,0,1815400,154700,1483500
1210,0,1884000,157800,1536800
1211,0,1811500,164300,1499400
1212,0,1659300,153000,1315800
1213,0,2001900,161100,1671700
1214,0,2162000,160900,1844400
1215,0,2235300,151000,1885100
1216,0,2086900,155100,1724700
1217,0,2113400,166100,1748900
1218,0,2323000,172300,1902800
1219,0,2209300,157900,1841500
1220,0,2048100,156400,1690300
1221,0,1909000,159400,1519300
1222,0,1886300,145100,1558200
1223,0,2342000,149100,2005700
1224,0,2399300,136700,2081000
1225,0,2016500,133200,1715900
1226,0,1885200,139300,1569800
1227,0,2045000,153600,1710900
1228,0,2132400,154400,1810800
1229,0,1855200,140400,1519900
1230,0,1869100,125100,1549000
1231,0,2158800,139700,1784000
1232,0,1626700,118400,1344100
1233,0,1884400,129000,1564400
1234,0,1413500,124700,1070200
1235,0,1472700,105900,1197200
1236,0,1755700,108500,1422400
1237,0,1929600,131700,1543300
1238,0,1573900,150100,1230800
1239,0,1883900,161500,1482600
1240,0,1766200,124100,1486800
1241,0,1820100,109400,1496500
1242,0,1706300,133900,1338700
1243,0,1488400,128100,1178400
1244,0,1814800,150300,1474600
1245,0,1981200,136100,1651500
1246,0,1689600,159700,1313600
1247,0,2020900,169900,1677900
1248,0,2013700,139400,1703800
1249,0,2155500,162800,1774700
1250,0,2339900,196200,1854200
1251,0,2013600,149800,1601500
1252,0,1630500,137200,1288000
1253,0,2013700,138600,1685600
1254,0,2100500,155900,1782600
1255,0,2225500,164800,1882400
1256,0,1968500,175100,1621900
1257,0,2416400,164700,2055600
1258,0,2231900,157600,1862000
1259,0,1970800,130400,1646100
1260,0,2106000,133200,1811700
1261,0,2201000,157600,1871600
1262,0,2305300,146300,1979200
1263,0,2512900,293800,2025200
1264,0,2224200,169000,1885600
1265,0,2205600,159800,1840300
1266,0,2329300,181000,1862100
1267,0,2163500,178300,1816600
1268,0,2717200,133800,2389900
1269,0,2000500,135800,1675000
1270,0,1758000,138700,1400100
1271,0,2229300,164200,1903300
1272,0,1898400,164600,1569700
1273,0,1886200,203400,1528900
1274,0,1898500,155900,1536400
1275,0,2066700,160700,1688700
1276,0,2131000,175400,1760000
1277,0,1748500,150900,1441800
1278,0,1956900,146900,1459800
1279,0,2019400,162700,1669000
1280,0,2171900,165400,1831700
1281,0,2139700,151400,1763200
1282,0,1714200,175500,1317700
1283,0,2410600,237600,2003700
1284,0,2277700,166200,1953000
1285,0,2185400,153000,1865500
1286,0,2340100,165800,1989800
1287,0,2080600,164800,1767400
1288,0,2443200,172000,2104000
1289,0,2237300,170500,1857000
1290,0,2047800,154100,1689100
1291,0,2678200,169500,2321200
1292,0,2266700,151100,1896900
1293,0,2099500,145600,1751600
1294,0,1884600,147000,1532700
1295,0,1710400,149100,1397400
1296,0,1944600,145500,1589700
1297,0,1974700,142800,1645400
1298,0,2130900,152800,1745200
1299,0,1702600,124400,1411300
1300,0,1820300,128700,1543900
1301,0,1935900,122000,1570400
1302,0,1833000,110500,1439000
1303,0,1540100,157000,1196200
1304,0,1509800,114800,1215100
1305,0,1724500,117400,1420200
1306,0,1823600,125900,1520800
1307,0,1865100,124100,1556800
1308,0,1769600,163400,1421200
1309,0,1770100,155700,1426500
1310,0,1885400,126700,1584900
1311,0,1729900,118900,1399400
1312,0,1526800,113700,1199100
1313,0,1519200,132600,1147100
1314,0,1968500,132200,1648200
1315,0,2086500,149200,1774200
1316,0,1960900,156300,1604200
1317,0,2068400,235800,1650300
1318,0,2266400,176900,1819000
1319,0,2262900,180000,1882900
1320,0,1963500,139400,1581000
1321,0,1843900,175700,1461900
1322,0,2110300,157100,1786400
1323,0,3014800,146800,2690700
1324,0,2033700,163000,1698600
1325,0,2214900,194500,1832900
1326,0,2102600,188100,1685900
1327,0,2507400,179100,2153300
1328,0,2403100,168100,2052400
1329,0,2280100,141000,1904000
1330,0,2147500,173000,1718400
1331,0,2061200,145500,1764300
1332,0,2450600,284200,1927700
1333,0,2293100,171200,1970500
1334,0,2055000,158700,1695900
1335,0,2045800,163800,1588300
1336,0,2380600,189800,1999300
1337,0,2506500,204800,2087600
1338,0,2037800,162300,1661600
1339,0,1974800,145900,1640000
1340,0,2027700,182500,1671500
1341,0,1981200,147400,1610100
1342,0,2167200,167500,1801800
1343,0,1820600,168300,1494300
1344,0,1927700,172800,1563500
1345,0,2198400,162100,1861200
1346,0,2210500,179100,1861700
1347,0,1955100,150300,1648100
1348,0,1869100,161200,1535400
1349,0,2100500,148700,1785100
1350,0,1999500,147400,1681500
1351,0,2176800,171200,1789000
1352,0,2134900,197800,1738700
1353,0,2304000,191100,1948200
1354,0,2186100,168500,1804600
1355,0,2558200,171800,2201800
1356,0,2226600,160700,1833900
1357,0,2134200,159300,1796100
1358,0,2317000,181300,1931300
1359,0,2458700,163900,2089100
1360,0,1845200,158700,1509300
1361,0,1905700,145300,1590500
1362,0,2554500,165000,2182900
1363,0,2704500,226500,2278100
1364,0,2238100,158000,1902000
1365,0,1925700,140400,1552600
1366,0,2334800,158700,1920900
1367,0,2205000,163100,1885300
1368,0,2194400,144200,1886700
1369,0,1951400,137500,1632700
1370,0,1846600,134700,1512300
1371,0,1825000,140400,1500700
1372,0,1651500,114600,1335400
1373,0,1734200,122200,1448400
1374,0,1750300,123700,1434800
1375,0,2167600,141600,1834100
1376,0,2035900,171800,1685700
1377,0,2033500,154900,1707000
1378,0,1961500,183600,1520100
1379,0,2238300,152100,1866700
1380,0,1985000,129300,1675800
1381,0,1675600,124700,1365400
1382,0,1876500,160000,1538500
1383,0,1825600,153200,1490400
1384,0,1901300,151200,1535300
1385,0,1851800,142100,1518200
1386,0,1775800,152300,1427900
1387,0,2015700,149500,1665800
1388,0,2897200,175100,2534100
1389,0,2440000,170900,2072000
1390,0,2008000,155500,1661700
1391,0,2179200,142300,1839400
1392,0,2400300,152600,2055000
1393,0,2637200,156400,2268500
1394,0,2357100,180100,1972900
1395,0,2573000,273100,2070900
1396,0,2310900,201300,1920500
1397,0,2233400,150900,1869700
1398,0,2147600,150300,1707700
1399,0,1940300,155600,1593700
1400,0,1809600,149400,1493900
1401,0,2624000,159600,2232300
1402,0,2325600,149900,1945600
1403,0,2324100,141600,2000500
1404,0,2075800,145700,1738900
1405,0,2062700,162700,1727700
1406,0,2643500,179100,2266900
1407,0,2208000,186800,1835300
1408,0,1881600,145400,1567400
1409,0,1987600,126900,1654600
1410,0,2181100,142200,1828000
1411,0,2944200,130600,2609000
1412,0,2125700,175500,1708500
1413,0,2159000,184600,1745300
1414,0,2302300,157200,1912500
1415,0,2271200,150600,1927600
1416,0,2120300,187200,1730900
1417,0,1926200,142700,1593700
1418,0,1791100,154300,1435000
1419,0,1998500,168100,1629800
1420,0,1893000,172000,1474200
1421,0,1925600,154600,1569900
1422,0,2126800,207200,1730700
1423,0,2253600,168400,1904300
1424,0,2200100,157600,1891200
1425,0,2225500,170100,1874300
1426,0,2002900,163600,1636800
1427,0,2315700,177500,1961300
1428,0,2286200,172000,1910100
1429,0,2281200,183200,1868100
1430,0,1914600,181300,1547600
1431,0,2062400,141900,1680400
1432,0,2308700,158600,1969200
1433,0,2480600,148400,2119400
1434,0,1990700,127600,1679200
1435,0,2018700,139600,1694900
1436,0,1939500,162000,1629900
1437,0,2035100,140000,1701000
1438,0,2218200,144900,1793400
1439,0,1806600,114900,1534600
1440,0,2129600,121600,1814100
1441,0,1817600,137200,1497900
1442,0,1770000,117300,1475900
1443,0,2082900,111700,1811100
1444,0,1548600,115900,1269000
1445,0,2187100,124300,1812400
1446,0,1736500,159800,1364100
1447,0,1542000,131100,1229300
1448,0,1771800,160500,1430300
1449,0,2077400,135100,1762000
1450,0,1863400,139900,1493900
1451,0,1782900,121300,1499000
1452,0,1665000,137100,1381900
1453,0,1908600,138800,1605100
1454,0,1752200,140600,1452600
1455,0,2077900,175400,1726500
1456,0,1871500,159200,1529700
1457,0,2121600,156200,1791700
1458,0,2366500,194900,1935200
1459,0,2474700,319100,1948400
1460,0,1797700,159500,1466200
1461,0,2075900,151300,1687000
1462,0,2049000,146800,1689000
1463,0,2130000,295500,1660400
1464,0,1947400,159100,1634500
1465,0,1937900,170000,1609400
1466,0,2166800,156900,1829900
1467,0,2099100,158000,1751500
1468,0,1881600,120400,1613400
1469,0,2137400,153700,1791700
1470,0,1987300,140900,1649200
1471,0,2154400,155500,1791300
1472,0,1901900,141200,1557200
1473,0,2129300,140900,1777900
1474,0,2057600,155500,1696100
1475,0,2259200,176700,1907500
1476,0,2139400,153500,1783100
1477,0,2022900,141000,1695000
1478,0,1874300,136500,1501600
1479,0,2079700,138900,1751100
1480,0,1945300,167500,1582700
1481,0,2322000,161400,2007900
1482,0,2057100,180700,1699800
1483,0,2137300,171700,1792400
1484,0,2147900,154500,1826200
1485,0,2234400,168400,1850400
1486,0,2030500,159300,1676600
1487,0,1829300,140800,1489600
1488,0,1937600,159100,1613800
1489,0,1927500,183400,1589100
1490,0,1993600,154000,1642700
1491,0,2036900,174700,1610500
1492,0,2230800,175000,1859300
1493,0,2465200,146700,2088000
1494,0,2035000,146500,1683400
1495,0,2303500,146100,1924200
1496,0,1853800,161900,1501500
1497,0,2051500,153000,1734900
1498,0,1936000,142300,1559800
1499,0,2114700,159700,1750500
1500,0,2069400,149700,1729500
1501,0,2152600,160200,1790600
1502,0,2135300,151100,1835900
1503,0,1871200,105800,1593700
1504,0,1988300,122800,1641300
1505,0,2135600,130300,1736600
1506,0,2147100,155300,1730400
1507,0,2156000,165600,1814000
1508,0,2474900,127900,2152200
1509,0,1867700,123800,1577800
1510,0,1903900,117600,1577300
1511,0,2208400,117800,1882300
1512,0,1692000,130800,1392300
1513,0,1767100,134300,1448000
1514,0,1739000,136700,1443000
1515,0,1857000,138200,1489000
1516,0,1830300,136200,1495000
1517,0,1763800,138200,1425100
1518,0,1638900,153300,1285200
1519,0,1776300,117400,1504400
1520,0,1734800,111600,1430500
1521,0,1747600,150600,1393200
1522,0,1642000,118400,1310200
1523,0,1725700,144700,1449200
1524,0,1955200,128200,1696900
1525,0,2218500,140000,1882600
1526,0,2361500,177400,2013900
1527,0,2002800,145400,1705000
1528,0,2337800,166900,2003600
1529,0,2347800,275700,1882300
1530,0,1795100,145100,1474900
1531,0,2589300,131400,2261700
1532,0,2346600,162400,2014400
1533,0,2555000,200900,2136000
1534,0,2009100,167700,1614000
1535,0,2244800,174800,1912700
