tick,run,wholeUpdate,entityUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate
0,0,1640100,715300,282300,136000,354600
1,0,3028200,2705200,112800,106000,84400
2,0,571100,292300,89200,62400,102300
3,0,679300,389100,83200,101300,84500
4,0,580400,331600,94100,50100,86400
5,0,501200,200900,94000,105400,78100
6,0,523100,273300,91300,48000,79300
7,0,2202000,1887200,103800,56000,104200
8,0,691400,348600,97400,59000,84000
9,0,627900,347300,93500,63800,99700
10,0,607400,320900,88400,61900,85700
11,0,477300,203100,83000,78900,91500
12,0,553300,303100,88600,55000,85700
13,0,2097400,1847700,84800,68700,79700
14,0,566600,316300,87100,55500,89400
15,0,546000,293800,77000,71300,84500
16,0,574500,320600,89700,52200,85900
17,0,514900,233600,85500,76900,90300
18,0,520100,266600,81300,51700,77200
19,0,2242600,1913300,99700,60800,111400
20,0,653700,366800,87500,61800,84200
21,0,543500,259500,89500,60600,84700
22,0,564500,320600,74300,36600,80300
23,0,441200,192600,74100,74500,79800
24,0,1361700,1102400,99400,55400,85200
25,0,2223600,1943100,102800,72100,85500
26,0,541400,284600,84200,69100,83800
27,0,514500,259800,71400,82900,84400
28,0,516100,284400,72900,56500,85100
29,0,520100,233300,85800,64700,101200
30,0,574500,288600,92700,65800,89500
31,0,2210300,1872200,103200,94000,102400
32,0,593800,297100,87000,82900,96700
33,0,1111700,251800,681700,61100,91000
34,0,1396000,1106000,85400,57200,89600
35,0,682000,350700,128200,64200,88800
36,0,715700,385600,138000,52100,85200
37,0,2300100,2011400,102700,71600,87000
38,0,1895300,1593500,99400,61000,87900
39,0,1387600,1092000,102500,75600,86200
40,0,3402200,3112800,112800,58800,94900
41,0,979100,669200,108400,69800,95800
42,0,1305100,1009100,79900,74800,109200
43,0,2534700,2255900,95900,70900,87700
44,0,676000,383000,97700,79100,84500
45,0,626300,351600,85800,74700,84600
46,0,775800,468100,80100,55900,102600
47,0,503200,205000,107700,78700,86700
48,0,524200,278700,93300,45800,88000
49,0,2343600,2060100,84100,82100,89700
50,0,618600,327100,102600,64800,85200
51,0,1222500,253000,732400,75500,94600
52,0,4018800,3669200,118600,66400,107000
53,0,2357000,2025200,115500,74000,88400
54,0,2401700,2080400,113600,69800,99200
55,0,4026900,3722500,95900,82000,87400
56,0,3103400,2801000,117700,57700,88600
57,0,2031100,1740300,83400,83400,91200
58,0,2621400,2076000,214700,121600,106100
59,0,2166100,1795100,93900,74600,118400
60,0,1605000,1200500,107500,59300,90200
61,0,2887100,2515000,92100,76100,90800
62,0,989800,738200,95200,52900,84700
63,0,857400,596100,82700,76900,85600
64,0,797200,535600,76400,47200,111400
65,0,676900,362100,94000,96400,87700
66,0,630500,348900,90800,55700,80000
67,0,2218800,1930000,105500,77800,85000
68,0,586700,332100,93100,59200,81900
69,0,520700,259400,81200,82400,74500
70,0,535800,288800,73100,45200,81700
71,0,499600,236800,84300,70100,85500
72,0,654300,351500,81600,58600,78200
73,0,2122900,1855000,84300,61000,104700
74,0,627100,320400,108200,67800,104600
75,0,571500,257300,124600,74000,86100
76,0,607900,352700,88100,53500,83200
77,0,456500,225000,68800,53600,83900
78,0,596400,320600,73000,65600,81400
79,0,2134000,1856000,85100,63600,101300
80,0,585600,324500,91700,56100,88600
81,0,930400,303400,419000,57900,96100
82,0,1113400,836800,81800,66200,81100
83,0,621200,354200,91400,67300,92400
84,0,1555200,1235300,148600,60700,93500
85,0,2555100,2249200,114200,80300,95800
86,0,2341500,2084300,91100,58800,89900
87,0,1310800,1020400,88900,97900,91200
88,0,1370200,1090400,94800,77600,91100
89,0,759800,470600,95400,73100,88500
90,0,1321000,1051000,95700,53500,87400
91,0,2532000,2201600,89600,116100,92700
92,0,802000,462800,89700,123500,90700
93,0,654300,369300,78200,85700,91900
94,0,737700,443400,100000,53100,90600
95,0,548200,260100,96800,66600,93000
96,0,619400,298800,82000,101600,89400
97,0,2245200,1945600,92800,84900,96800
98,0,659900,329300,99300,76800,88800
99,0,547400,253100,94500,85700,85200
100,0,569000,321000,85600,59900,83800
101,0,473500,212800,90300,69100,80900
102,0,602800,349500,86300,55500,88100
103,0,2119700,1862800,83200,64200,88300
104,0,717600,323700,92900,85000,179000
105,0,586000,252600,95500,120300,81800
106,0,626700,338900,87300,54200,86000
107,0,464900,199100,92900,61100,80400
108,0,520300,277300,77900,60200,78000
109,0,2135300,1871200,83400,60500,91000
110,0,620500,323300,94800,78700,86000
111,0,685900,310300,139700,74900,94500
112,0,653100,365400,88700,71700,86100
113,0,501300,211600,89600,83200,82700
114,0,569000,285400,68700,71000,116000
115,0,2199700,1938400,90600,64400,80200
116,0,556300,295100,91700,52500,84900
117,0,507400,258300,72900,66900,81700
118,0,607600,306300,83900,61800,83000
119,0,494500,199700,99400,78100,83800
120,0,591500,325600,76900,57600,104500
121,0,2163200,1877500,103900,66100,85600
122,0,638700,379500,88300,62100,83000
123,0,625200,305500,90300,125500,81200
124,0,590300,330000,86300,59800,84700
125,0,546300,248100,103300,63300,95600
126,0,745000,323300,108600,158500,90500
127,0,2411100,2077600,113800,60400,124400
128,0,793500,352900,148500,165800,93300
129,0,996800,310700,490200,72100,93900
130,0,1228900,946000,76600,58900,84400
131,0,657500,382100,93200,65500,87900
132,0,694700,374100,149100,56100,89500
133,0,2506100,2220600,98100,67100,94700
134,0,1862900,1592000,92300,61300,86700
135,0,1469300,1193300,87100,63900,88800
136,0,1508300,1160600,91300,57200,90000
137,0,867700,571400,84500,79400,91100
138,0,1273200,961400,99400,53300,83100
139,0,3049600,2748700,89200,79300,78800
140,0,730500,480000,84500,47500,79400
141,0,716000,422500,87700,65100,80700
142,0,778300,500000,83400,56600,85000
143,0,508700,235500,87100,73800,90300
144,0,557700,303600,80900,48500,86300
145,0,2290400,1945500,89600,71200,93600
146,0,595100,296500,96700,63500,94500
147,0,1046400,281700,577800,80500,89200
148,0,3420800,3185600,85400,47200,89000
149,0,1958200,1676900,116200,59800,77800
150,0,2576600,2260200,117500,67100,93900
151,0,3889900,3586100,98900,71400,100300
152,0,2984900,2579200,180800,83600,107900
153,0,2502200,2187600,107100,81400,94600
154,0,2376700,1954800,199000,84000,79800
155,0,1829700,1552300,93600,72800,86200
156,0,1645100,1344000,98400,58500,91100
157,0,2404800,2152800,93900,55500,82600
158,0,1831000,1488800,115900,65800,104000
159,0,910300,625300,82200,71700,92100
160,0,2349600,2095300,91100,47100,101000
161,0,564500,269400,83100,90600,99100
162,0,697500,437500,93300,59500,79400
163,0,2414700,2125600,98400,70900,102000
164,0,687800,392100,97300,82200,91100
165,0,581600,317200,87800,68800,84400
166,0,560200,316700,69000,48300,81900
167,0,435700,199500,82300,52700,85300
168,0,562500,325500,76500,54100,87500
169,0,2538900,2213100,117400,85600,101900
170,0,637500,355000,81300,80400,85600
171,0,610500,309500,88300,74500,84700
172,0,532500,301300,71400,46900,86800
173,0,520600,241700,87800,71000,88800
174,0,537100,277300,78300,52400,108400
175,0,2137200,1869100,97200,51800,101100
176,0,523600,273600,93500,56900,80900
177,0,868800,253700,437100,72200,89900
178,0,1224900,929300,81400,54200,99500
179,0,642400,331300,111200,86100,90000
180,0,748600,445500,135200,63800,83600
181,0,2433300,2183600,83500,57000,87300
182,0,1735000,1440200,105000,57000,98000
183,0,1444300,1167200,97800,70500,89000
184,0,1335500,1089200,84400,56500,84200
185,0,823100,536000,96300,80400,85600
186,0,1345300,1069600,86400,51100,89600
187,0,2333700,2028600,108300,70700,103800
188,0,827700,546400,86700,73400,94600
189,0,752100,471800,86100,72700,87200
190,0,766500,469800,76700,61800,96600
191,0,537900,267200,78600,75000,85900
192,0,581800,336700,79200,51100,85700
193,0,2630800,2336400,102000,76900,85800
194,0,607000,334100,93100,64500,82800
195,0,599000,313900,89200,79300,87600
196,0,597700,332900,88900,52000,86800
197,0,516400,244100,93500,56700,85200
198,0,582900,280700,89200,65900,83700
199,0,2222000,1924100,110400,61800,84600
200,0,605100,291700,81800,58500,88000
201,0,538500,250800,81200,63500,96800
202,0,618500,276500,106400,55400,130800
203,0,494100,202100,82400,81700,107700
204,0,508800,274400,77300,53100,87400
205,0,2164400,1883400,92700,73500,100600
206,0,566100,292700,105800,56200,93900
207,0,1166900,886700,103900,79300,84100
208,0,525300,280000,72900,54000,103100
209,0,489800,237600,75700,64700,83700
210,0,501300,277700,76400,36000,83900
211,0,2226000,1900800,120600,68600,102400
212,0,626900,348700,87900,70100,87600
213,0,584800,305100,83900,73900,90900
214,0,626000,337600,97800,52200,92100
215,0,496800,207000,91000,80500,85700
216,0,646600,328100,91100,82800,87900
217,0,2141200,1876400,85700,69300,84500
218,0,710600,375600,111600,74000,99600
219,0,608200,342000,80000,73300,84500
220,0,553400,310500,93600,46800,82100
221,0,539400,203500,129700,70000,100500
222,0,609600,276900,97800,86000,114500
223,0,2136100,1862600,91300,59300,99700
224,0,684900,401700,87900,60800,102900
225,0,1491000,885000,432600,59100,87700
226,0,1095000,823300,80900,62200,79900
227,0,581600,292400,105600,72600,88700
228,0,725300,432200,131300,50800,86500
229,0,2633200,2340800,89100,68000,89200
230,0,1896600,1506000,102900,71300,108100
231,0,1358600,1030300,94000,76700,85900
232,0,1258000,1025600,79000,44900,83900
233,0,841700,568400,99600,66000,78000
234,0,1334600,1044700,90300,66200,102600
235,0,2504400,2175100,87200,113500,101400
236,0,666900,380800,88700,89900,81300
237,0,689500,421100,81000,79700,84900
238,0,767500,462200,83300,55300,101200
239,0,462300,198400,86900,68000,85300
240,0,578100,318500,85000,57900,101500
241,0,2417700,2126900,103000,68300,100800
242,0,657800,380800,99200,51900,103400
243,0,1231300,392300,624000,98600,94500
244,0,3724000,3434600,102100,57600,107600
245,0,2234800,1940900,100100,66400,96300
246,0,2579300,2284000,95700,67600,71800
247,0,3802600,3513800,91300,72300,100800
248,0,2996000,2696300,115800,55400,104800
249,0,2392300,2074600,103200,99900,89200
250,0,2399500,1990400,195600,64400,100200
251,0,1975300,1700200,92800,79400,79100
252,0,1495300,1165800,96300,85300,124900
253,0,2488800,2180300,98200,90600,99800
254,0,969300,697100,99600,65300,85600
255,0,816400,540200,86800,73500,87300
256,0,793100,569900,76100,47000,75600
257,0,630200,387500,80300,56500,86000
258,0,626800,348600,97900,50900,83600
259,0,2699500,2382100,103300,79300,103700
260,0,595400,319100,84300,81500,86100
261,0,539600,263600,79100,74500,80200
262,0,603200,339800,76900,56200,90300
263,0,444900,204600,82300,63200,85100
264,0,555100,278500,81800,48100,84900
265,0,2769500,2494100,102600,59400,104400
266,0,565900,285600,98900,70800,101300
267,0,583300,330500,76700,78900,84200
268,0,646100,337900,143200,54300,94300
269,0,529300,244600,91800,78700,84000
270,0,594500,326100,85800,59800,92400
271,0,2269900,1995400,92700,54200,102700
272,0,666800,368700,97000,76000,89100
273,0,918400,341800,394400,64700,86400
274,0,1233400,949000,83600,48800,89300
275,0,595300,298100,107600,67000,87000
276,0,799200,456800,146800,52600,90200
277,0,2486400,2173200,99300,86900,90700
278,0,1856900,1506000,140000,62400,86800
279,0,1563300,1265300,103000,74300,86700
280,0,3204900,2891300,116100,48400,123700
281,0,919700,614100,99900,83200,89000
282,0,1265600,1019300,85400,59100,71700
283,0,3369100,3045200,126400,67700,109200
284,0,847500,545000,98700,74100,93800
285,0,742500,433900,97500,82500,89500
286,0,769100,479800,94600,48600,83700
287,0,501300,213600,88000,66700,105800
288,0,604800,344700,87400,57000,88400
289,0,2585100,2265800,106300,78500,100900
290,0,716200,431200,96700,60000,84000
291,0,607500,310000,78600,70500,87300
292,0,619600,368500,75200,59700,81400
293,0,495900,234100,84400,57700,83900
294,0,574400,311000,80100,49300,106600
295,0,2350200,1997400,119900,64400,140500
296,0,612400,343600,83100,57100,88700
297,0,573600,317600,83900,57300,84400
298,0,573400,287500,68800,56600,89400
299,0,505000,239600,77800,64100,88700
300,0,524300,283300,79600,57400,81600
301,0,2253800,1913100,132100,69400,115400
302,0,588100,328200,102000,49600,82900
303,0,524000,264500,81200,71500,83000
304,0,587300,312900,93300,63800,92500
305,0,521500,253900,72500,72800,88500
306,0,727300,335500,84400,59000,185800
307,0,2636500,2319200,99600,94500,83600
308,0,554200,291400,80400,62900,87500
309,0,570600,305500,76800,73100,85200
310,0,623600,326000,76900,79400,86900
311,0,529600,250700,82000,87300,84100
312,0,594900,342000,80000,56100,90000
313,0,2169200,1911600,88100,63800,78900
314,0,748600,389700,113500,65700,113000
315,0,659000,261600,106700,98200,85600
316,0,566600,280600,88500,61200,83200
317,0,446800,210700,68900,59300,83700
318,0,560800,282200,81200,63300,82600
319,0,2159200,1904400,89700,50600,84300
320,0,567400,317000,83700,58100,84200
321,0,907800,308800,408800,53700,91200
322,0,1197200,935200,77700,55100,86000
323,0,617700,370500,94400,54500,85900
324,0,715400,395500,158900,57600,91200
325,0,2540600,2236300,108100,91600,88400
326,0,1822200,1577100,87500,55800,86100
327,0,1624000,1348700,93700,83500,84500
328,0,1702500,1390600,103000,55900,82200
329,0,948600,660200,95800,79600,83600
330,0,1354100,1100900,77800,64400,78000
331,0,2542200,2251600,87100,68900,104600
332,0,858800,549200,108500,81800,80800
333,0,630100,364600,81200,71400,84800
334,0,719100,439500,84300,62700,83600
335,0,505800,242600,84800,67600,86300
336,0,629000,350100,80200,52500,103100
337,0,2202100,1926600,86400,77700,91200
338,0,624800,335600,85500,57600,88900
339,0,1092900,272100,637500,74000,80400
340,0,3603800,3316400,91800,55300,124200
341,0,2186100,1887500,118400,70600,89100
342,0,2427000,2145000,107600,50800,103100
343,0,3973700,3662900,103700,86300,100600
344,0,2514400,2206400,116200,60500,115800
345,0,2259600,1964100,105300,67100,100900
346,0,2519900,2149200,167200,64600,88100
347,0,2303300,2015000,100800,58000,110600
348,0,1563800,1253900,119900,76500,88800
349,0,2565700,2275000,93900,73300,101500
350,0,1043100,759100,87100,67200,105600
351,0,921700,635400,86300,63800,84300
352,0,2316200,1991100,134400,52000,105500
353,0,817000,516600,85600,93400,84400
354,0,602600,350600,85600,51800,87500
355,0,2213600,1948500,81000,69000,97500
356,0,597600,314400,105000,56000,99700
357,0,592900,284100,87400,115700,89400
358,0,610300,289200,95800,68100,87600
359,0,532600,241300,103300,60800,90000
360,0,589400,331900,76100,61600,85400
361,0,2225600,1934400,116600,63400,83900
362,0,592900,325500,92900,56400,84500
363,0,576400,336100,75000,58800,81400
364,0,521900,274100,81700,60500,83400
365,0,449100,203600,72200,48400,100500
366,0,532600,275500,81400,44800,84500
367,0,2339200,2056000,95900,66600,97700
368,0,616800,355900,89000,60200,86900
369,0,855800,311400,379900,59600,80800
370,0,1164100,831800,78400,60800,150600
371,0,618600,326400,111300,62800,84800
372,0,711800,403100,149700,40900,89300
373,0,2221400,1939800,106800,72100,76100
374,0,1760500,1479100,103900,63200,85300
375,0,1535400,1225000,115300,72000,89700
376,0,1578800,1292300,81200,73500,92200
377,0,954900,644500,110400,80400,84000
378,0,1484200,1171300,81200,68000,85300
379,0,2907800,2588300,108000,63600,102600
380,0,750600,462300,87700,75100,88100
381,0,743400,427100,85800,76900,89400
382,0,716500,454300,76600,49200,84100
383,0,468100,216300,86200,66800,82500
384,0,569500,316400,97600,45700,93700
385,0,2498600,2188600,112400,87600,87000
386,0,618800,328000,97900,73200,88400
387,0,622700,333100,104300,81900,86700
388,0,555500,288300,101500,56700,85400
389,0,535300,240400,101500,71300,83600
390,0,548000,285800,74300,63000,84100
391,0,2224500,1915400,103500,64400,99500
392,0,627400,272400,105700,71700,82700
393,0,694800,376100,92900,71100,109500
394,0,648700,354700,84600,61700,85900
395,0,531400,241200,77000,68600,111000
396,0,574100,289900,86100,56700,90100
397,0,2380400,2113400,90200,61000,92400
398,0,693500,382600,93100,50600,95900
399,0,553900,259900,78200,68200,83700
400,0,2230600,1863500,105300,53900,107900
401,0,661600,265000,133800,117800,84600
402,0,622400,351500,93100,68000,87600
403,0,2404800,2108300,99200,77700,101600
404,0,587800,332300,84000,55000,92800
405,0,616700,315400,113600,64000,95700
406,0,590100,321800,76900,60000,85800
407,0,485700,222600,116500,46400,88300
408,0,550500,327900,77700,45300,84400
409,0,2244900,1974900,103100,68600,77100
410,0,655700,337000,93100,114500,79100
411,0,629700,312800,92000,82600,84500
412,0,1369300,1102700,93300,50100,92600
413,0,520400,247600,85800,67500,90600
414,0,578800,326000,81200,57800,89700
415,0,2276300,2003000,93500,59900,101800
416,0,646200,376200,83600,68200,91600
417,0,834600,264800,413000,58100,83600
418,0,1170300,820600,88700,107000,87800
419,0,696900,391600,104700,62400,88200
420,0,1535100,1204200,157300,58500,94600
421,0,2293000,2014800,92400,69700,93200
422,0,1644400,1400000,92600,55400,82500
423,0,1627700,1344400,105400,64200,95500
424,0,1506200,1246500,94500,66400,78100
425,0,862900,586200,92000,72600,84900
426,0,1237500,979100,83600,45600,79400
427,0,2299600,2036800,82600,78500,84200
428,0,720900,456100,102100,57900,84100
429,0,696300,423700,85500,81200,85100
430,0,728700,456200,87900,53400,86900
431,0,550800,256200,91600,85800,88300
432,0,559900,296000,86600,63900,88200
433,0,2550400,2253600,100700,72800,98900
434,0,645600,362600,88200,69900,98000
435,0,1159200,315500,622700,98100,94500
436,0,3738200,3443900,105700,58500,99900
437,0,2192500,1892600,111100,67500,93300
438,0,2232000,1929600,102100,61400,79200
439,0,3613700,3305800,101200,79800,86100
440,0,2586200,2318600,102100,51500,88600
441,0,2046900,1749700,99200,67500,84500
442,0,2168400,1787400,183200,63400,91200
443,0,2261100,1996000,92600,64300,89800
444,0,1504200,1238800,95400,50900,94900
445,0,2479700,2183900,97600,62900,108800
446,0,1071900,793300,100300,59500,89200
447,0,810800,542500,80200,77000,85500
448,0,850500,587500,90000,62200,87600
449,0,671800,329300,86500,111500,108500
450,0,686500,387500,86600,71700,89300
451,0,2421600,2111400,102100,66200,104700
452,0,643100,336800,85300,79200,99800
453,0,604100,326900,81700,73300,87700
454,0,637100,370500,83400,51000,86900
455,0,467700,206300,84300,66000,86400
456,0,656300,315700,70400,48300,108600
457,0,2554900,2272100,94900,70700,87900
458,0,603800,320900,89300,54100,84100
459,0,513600,256000,78000,70300,81800
460,0,524100,278300,77100,63000,90300
461,0,479000,237900,75500,55700,84800
462,0,573700,326500,79600,57700,89600
463,0,2329000,2038300,100300,55100,100500
464,0,690500,380300,105000,70000,104100
465,0,874300,263600,401000,64700,113200
466,0,1324300,993900,115300,60500,95900
467,0,644900,314700,133000,80000,92900
468,0,1318000,1023200,138100,52700,82000
469,0,2381600,2095300,95500,65900,100000
470,0,1792400,1521300,95300,64100,82400
471,0,1556500,1248800,86200,69700,83600
472,0,1510400,1220600,96300,65900,89700
473,0,846900,572600,84200,65700,84400
474,0,1176900,913800,88900,63800,84300
475,0,2651600,2364100,91200,67300,97400
476,0,727800,414500,115400,59500,93800
477,0,654500,374200,74600,85000,90000
478,0,765900,467700,82600,44800,83300
479,0,1343100,1035800,112200,65700,87400
480,0,577000,295400,81800,67500,101800
481,0,2455300,2191600,84100,73300,79700
482,0,603600,284600,123700,76800,83300
483,0,648800,357100,93400,82200,87100
484,0,564300,289800,80800,63100,82600
485,0,594200,238300,83400,66700,93500
486,0,674100,321900,80200,75300,117300
487,0,2583300,2314000,99500,62900,86700
488,0,550300,275400,104000,59900,91600
489,0,567400,310200,85400,62500,86300
490,0,595200,324300,78500,60300,84300
491,0,505500,231800,83200,57600,90900
492,0,586700,335000,94300,52100,80900
493,0,2499400,2208700,96000,68500,102500
494,0,614400,350600,92600,65700,84800
495,0,579600,262700,130500,76500,86300
496,0,560400,300100,97900,52100,85400
497,0,544500,238400,113500,76500,92000
498,0,638100,362100,83100,55300,84300
499,0,2230500,1953500,87600,77900,79600
500,0,693500,409300,94100,56000,106900
501,0,550900,262200,81800,85100,81500
502,0,621400,349600,86300,67000,79500
503,0,447600,205200,83100,62800,85300
504,0,567500,324800,79700,63600,78500
505,0,2182500,1924700,91800,66200,84900
506,0,563600,332100,82900,51600,81900
507,0,520000,264200,87300,70700,86800
508,0,533300,274300,87700,74100,83800
509,0,524900,242400,92700,63600,101100
510,0,567400,278600,94700,74100,87100
511,0,2158700,1911800,85100,58800,79400
512,0,613000,331700,104400,54600,96900
513,0,937400,339600,428500,62300,84400
514,0,1111200,844600,83100,49400,85400
515,0,622200,343900,110200,62700,81700
516,0,835000,427900,213300,55300,92000
517,0,2629700,2314600,109300,79600,101400
518,0,1801200,1468100,103400,78400,88700
519,0,1465100,1188500,86900,77300,83100
520,0,3031000,2726000,89500,47800,87700
521,0,864000,597700,99300,58100,86600
522,0,1322500,1078000,85000,63600,74400
523,0,2632200,2370000,88300,63600,93300
524,0,709100,411700,88600,67800,118400
525,0,619200,364900,80000,67700,86000
526,0,789500,480800,101300,68700,88700
527,0,538300,238700,80600,97400,100700
528,0,552900,281400,110400,54000,86100
529,0,2331200,2029200,85600,76600,100300
530,0,689500,373300,98200,69100,96600
531,0,1174700,306100,652000,76200,82000
532,0,3833900,3517100,120300,62300,88300
533,0,1951800,1637700,109600,69800,93100
534,0,2386800,2095100,103300,54800,104200
535,0,3934400,3635900,79000,84600,104000
536,0,2820900,2516300,113300,60200,100200
537,0,2355300,2069500,91400,78100,86000
538,0,2089300,1667100,181000,70800,93600
539,0,2113900,1801200,108100,78400,86600
540,0,1513900,1192600,116800,84500,91300
541,0,2741700,2441200,94400,74000,102100
542,0,853700,566200,96800,68000,101200
543,0,927700,615800,98000,93000,94800
544,0,899100,627200,96100,58700,87000
545,0,648100,361200,86100,77000,87800
546,0,657500,359800,83100,56500,90300
547,0,2319000,2021700,98800,64200,101000
548,0,613500,287900,131500,74100,101200
549,0,527200,263300,105300,51300,84800
550,0,656400,360500,97300,60000,89600
551,0,494500,209700,110200,60200,85100
552,0,593300,329900,93200,55000,84700
553,0,2342300,2025700,106300,97500,80800
554,0,617300,353900,87200,63800,81900
555,0,1163700,891400,80500,69400,88500
556,0,695200,391000,86100,69400,111800
557,0,592700,302300,92100,78100,90700
558,0,638400,352400,80700,60200,84900
559,0,2239800,1976100,87700,55600,85400
560,0,595900,290700,95600,62200,119700
561,0,1015100,330000,464100,64900,95100
562,0,1224100,916500,91000,78200,83100
563,0,643800,352200,102500,62400,87700
564,0,791800,475900,139000,61100,84900
565,0,2318600,2030100,101900,71600,90200
566,0,2467500,2173100,107200,62400,104100
567,0,1779200,1504400,81700,80000,90700
568,0,1819000,1540200,94000,51300,103100
569,0,1019400,643800,130700,78600,93300
570,0,1587900,1213100,82600,52300,103900
571,0,2508200,2166400,99900,70400,101100
572,0,893200,565200,122500,59100,105100
573,0,761600,443300,104800,91400,88800
574,0,722200,403500,88100,65700,105400
575,0,479100,205600,80300,76600,91000
576,0,635100,339500,83900,56200,100900
577,0,2270100,1982500,84700,91900,85500
578,0,696200,378400,114900,63900,82800
579,0,633400,335600,85200,95500,83100
580,0,539100,300200,77400,59700,84400
581,0,498400,240200,87500,61000,88300
582,0,625400,351300,113400,52100,88400
583,0,2251400,1964700,94100,91300,85100
584,0,713300,381000,97300,62600,88500
585,0,559900,307000,89200,55200,84600
586,0,613800,328000,98200,53200,90400
587,0,478900,209400,104000,62200,89100
588,0,548200,300200,79000,62500,91600
589,0,2160700,1898600,93500,68300,84300
590,0,580700,326800,91300,55900,85100
591,0,625000,260300,100100,130500,87000
592,0,638300,358400,87500,73400,85100
593,0,470700,213100,78200,68700,83500
594,0,519900,279500,84800,54100,82200
595,0,2311500,2027100,88800,72300,101400
596,0,661900,376800,95500,72700,86900
597,0,529300,264600,89400,77200,81600
598,0,615000,327300,83100,56000,83600
599,0,486100,222600,86300,67400,84900
600,0,571200,316300,84700,55300,92700
601,0,2321500,2014700,98900,76700,86000
602,0,1636100,1250100,110400,69600,185400
603,0,985100,619400,97500,88000,158800
604,0,701200,352700,105200,74100,146800
605,0,491300,226800,80400,78000,81700
606,0,617700,328500,101600,54800,86000
607,0,2241300,1967200,89900,58600,102100
608,0,843100,520900,116500,55700,124000
609,0,1774400,1110900,476400,69600,91100
610,0,1317100,993800,76300,104900,88000
611,0,619100,338400,100000,76600,87200
612,0,720100,416100,144400,56300,83900
613,0,2372400,2054600,120600,79900,89000
614,0,1794700,1491100,120900,58800,90400
615,0,1775400,1464000,92700,82200,89100
616,0,1783600,1482000,93600,63700,103600
617,0,826700,546800,91600,61800,90400
618,0,1495200,1187400,88400,55100,84300
619,0,2489700,2162600,107200,79300,98300
620,0,796200,491000,89100,81100,98200
621,0,787000,461900,81200,72500,106200
622,0,732800,455100,84700,50000,81900
623,0,453800,210800,69500,74500,82100
624,0,503900,275100,75000,53800,85100
625,0,2423000,2165000,90400,63200,88400
626,0,510000,280700,63500,62200,82900
627,0,1109300,253900,660600,84200,92600
628,0,3850200,3580200,117100,46400,85600
629,0,2107000,1808600,114500,65200,81900
630,0,2090100,1785300,94100,69900,102100
631,0,4015700,3687600,104900,73800,100700
632,0,2827600,2528200,89800,67900,106800
633,0,2189800,1877600,98800,77100,94300
634,0,2115800,1732300,176100,60500,91600
635,0,1860800,1588000,86400,74200,84700
636,0,1709300,1391000,101300,56700,104900
637,0,2761100,2356700,171800,93500,105700
638,0,1059100,737900,89500,65200,97100
639,0,859400,560700,76500,90000,91200
640,0,2430000,2142900,112900,48000,104100
641,0,608900,275900,106500,113100,91100
642,0,607300,342000,97700,58800,85600
643,0,2767300,2445300,145300,67700,88300
644,0,651200,329700,122000,76800,91900
645,0,604600,319200,87200,76700,83100
646,0,577400,292400,75600,56500,86100
647,0,465900,208300,87700,56900,87200
648,0,642400,332200,80700,56000,81100
649,0,2228700,1963600,84700,66100,83000
650,0,641000,362000,100200,52200,80000
651,0,624500,312900,99000,65000,85300
652,0,563100,293500,80700,70200,85700
653,0,540700,264700,80500,73800,85300
654,0,713600,298400,196100,58400,107100
655,0,2254600,1919600,82600,69800,82700
656,0,643300,351500,86700,63100,85600
657,0,1009000,330900,500500,67000,89400
658,0,1359000,1046300,106300,58300,79300
659,0,642300,327600,110600,69400,89300
660,0,771800,440300,145000,63400,96100
661,0,2653800,2324800,114900,97400,91700
662,0,2065200,1778600,98500,63200,104200
663,0,1691300,1436400,80200,80500,75500
664,0,1668300,1367200,88900,57000,131600
665,0,863700,595100,83100,69100,85100
666,0,1340700,1061900,86300,44600,87500
667,0,2613800,2339300,96200,68000,85500
668,0,656500,395000,96100,69600,81400
669,0,704600,426900,83600,84000,87100
670,0,738600,473300,82800,53500,84100
671,0,457600,207700,76600,72300,83800
672,0,580600,327600,77900,67000,87200
673,0,2215500,1879400,85700,73500,154700
674,0,651000,342900,101700,93300,85300
675,0,519300,258300,79300,68800,82100
676,0,1157600,912000,73800,51100,84700
677,0,498100,223700,97000,69700,89000
678,0,575700,286600,87400,71800,86700
679,0,2503600,2219000,92600,70100,91800
680,0,576100,320400,81400,59500,89800
681,0,521600,259400,75400,62800,83600
682,0,572200,286300,89000,61800,89800
683,0,432200,209600,81100,48900,82400
684,0,687500,427100,105100,52900,87400
685,0,2155200,1861300,89100,81700,107300
686,0,545900,322500,79200,46900,81800
687,0,565200,308600,92700,69700,84900
688,0,581200,347200,91200,45300,83300
689,0,534800,265400,97800,70500,80100
690,0,603800,347100,82100,55700,85500
691,0,2202900,1894600,98700,89500,87900
692,0,653500,394000,83100,63600,85300
693,0,630400,335500,104400,79400,84600
694,0,565200,294700,80600,56300,92000
695,0,472500,217200,81600,68500,86500
696,0,551300,281100,90600,56200,84000
697,0,2246300,1975300,97200,68500,85600
698,0,629600,335900,99000,52000,96100
699,0,546500,271600,83800,65000,87200
700,0,591400,327500,97000,55500,81900
701,0,515100,237300,78300,62900,110000
702,0,553900,318600,71900,54400,82000
703,0,2201600,1916000,102700,56200,103200
704,0,574100,320400,89400,58100,82600
705,0,772300,249700,369800,44900,85500
